sourceFile,unitId,text,headingPath,precedingText,candidateType,candidateReason,regexOnly,suggestedGrade,priorityScore,priorityBand,strongKeywordCount,ambiguousActionCount,anchorKeywordCount,weakKeywordCount,regexIdentifierCount,noiseFlag,userGrade,memo
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_af9e204edd,03:10:29 / TRAIN / 33 PASSIVE VOBC / 233 IN DATACO / MMUNICA,,03:10:29 / TRAIN / 33 VEHICLES 33 ? / VERIFICATION R / EQUIRED,"[""regex_identifier""]","[{""kw"": ""03:10:29"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_ed9c0d240d,"03:12:33 / TRAIN / ACQUIRE COMPLET / ED, PLEASE LOC / ATE AND",,03:10:29 / TRAIN / 33 PASSIVE VOBC / 233 IN DATACO / MMUNICA,"[""regex_identifier""]","[{""kw"": ""03:12:33"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_8ab00858ab,03:12:33 / TRAIN / 33 EMERGENCY BR / AKE ON,,"03:12:33 / TRAIN / ACQUIRE COMPLET / ED, PLEASE LOC / ATE AND","[""regex_identifier""]","[{""kw"": ""03:12:33"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_234a677993,"03:12:44 / TQ EN / DED / , OB AND T",,TQ E,"[""regex_identifier""]","[{""kw"": ""03:12:44"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_0e7043bc40,03:12:34 / TRAIN / 33 / REQUESTS,,"03:12:44 / TQ EN / DED / , OB AND T","[""regex_identifier""]","[{""kw"": ""03:12:34"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_c4c0bc4572,03:13:18 / TRAIN / 33 / ENTRY VERI,,EV 33 2,"[""regex_identifier""]","[{""kw"": ""03:13:18"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_5d3b0cbe5a,03:13:18 / TRAIN / 33 / VEHICLE(S),,03:13:18 / TRAIN / 33 / ENTRY VERI,"[""regex_identifier""]","[{""kw"": ""03:13:18"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_c0b16cbfa7,03:14:11 T / RAIN 33 / CHANGED TO / DRIVERLESS / MODE,,TA 33 0,"[""regex_identifier""]","[{""kw"": ""03:14:11"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_dc8cff8195,03:14:12 T / RAIN 33 / EMERGENCY / BRAKE OFF,,03:14:11 T / RAIN 33 / CHANGED TO / DRIVERLESS / MODE,"[""regex_identifier""]","[{""kw"": ""03:14:12"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_2300ba2f83,03:14:12 T / RAIN 33 / TARGET POIN / T PULLBACK / - OLDTPCDE NEWTP / C DE,,03:14:12 T / RAIN 33 / EMERGENCY / BRAKE OFF,"[""regex_identifier""]","[{""kw"": ""03:14:12"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_19c5c20fa1,03:14:13 T / RAIN 33 / EMERGENCY / BRAKE ON,,03:14:12 T / RAIN 33 / TARGET POIN / T PULLBACK / - OLDTPCDE NEWTP / C DE,"[""regex_identifier""]","[{""kw"": ""03:14:13"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_223b01bd28,ex) BindAddress=172.16.64.2(SD3001) 172.16.67.66(STN201,,SD는,"[""regex_identifier""]","[{""kw"": ""172.16.64.2"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}, {""kw"": ""172.16.67.66"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_9c391c18d8,ex) local/scep/cert_exch.pl –ext_ip 172.16.1.31 –int_ip,,② / usr/ local/scep/cert_exch.pl –ext_ip SD116E0 –int_ip SD116E1 –ca_ip,"[""regex_identifier""]","[{""kw"": ""172.16.1.31"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_70c8aa3411,–ca_ip 172.16.64.19 –days 0,,ex) local/scep/cert_exch.pl –ext_ip 172.16.1.31 –int_ip,"[""regex_identifier""]","[{""kw"": ""172.16.64.19"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_e7189515c2,# / ping –I 172.16.64.30 172 / .16.64.1,,① / C / A서버와 ping test 통신확인,"[""regex_identifier""]","[{""kw"": ""172.16.64.30"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_be570a9fc5,아이콘 우클릭 후 WEB Browser로 로그인 (ID: admin),,연결,"[""regex_identifier""]","[{""kw"": ""ID: admin"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_96f1bebd42,IR S/W 아이콘 우클릭 후 WEB Browser로 로그인 (ID: admin),,연결,"[""regex_identifier""]","[{""kw"": ""ID: admin"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_c4f5a575a6,Password: ******ICN2admin10! or IC,,5. / HIRSCHMANN / 접속,"[""regex_identifier""]","[{""kw"": ""Password: ******ICN2admin10!"", ""label"": ""비밀번호 후보"", ""track"": ""regex"", ""group"": ""password_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_283d0bc504,"➢ / ID: mana / ger, PW: **** / ** ICN2ad",,➢ / Telnet 으 / 로 접속,"[""regex_identifier""]","[{""kw"": ""ID: mana"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_0ddafefde0,네 / 트워크 / 10/100/1000 Mbps / Dual Port 10/100/1000 M,,메 / 모리 / DDR3 4GB 1600Hz / DDR3 2GB×3EA,"[""regex_identifier""]","[{""kw"": ""Port 10"", ""label"": ""VLAN/포트 정보"", ""track"": ""regex"", ""group"": ""vlan_port"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_93cafa8ac8,Password : ******,,Username : manager,"[""regex_identifier""]","[{""kw"": ""Password : ******"", ""label"": ""비밀번호 후보"", ""track"": ""regex"", ""group"": ""password_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_93cafa8ac8,Password : ******,,: admin,"[""regex_identifier""]","[{""kw"": ""Password : ******"", ""label"": ""비밀번호 후보"", ""track"": ""regex"", ""group"": ""password_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_d1329cbaf7,Server 고장진단 NM02 Server 이벤트 진단 1. HP Insight Diagnostics (Integrated Management Log) - (ID : sysadmin) 2. HP Smart Storage Administrator (Array Controller),,279,"[""regex_identifier""]","[{""kw"": ""ID : sysadmin"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_c14e96e1ee,Server 고장진단 NM02 6. SMU (Storage Management Utility) - Storage Array 하드웨어 및 표시상태 진단 - ID : manage PW : !manage,,282,"[""regex_identifier""]","[{""kw"": ""ID : manage"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,2,1,false,,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_4fba970c59,소(☎ 032-718-2666 / )에서 담당한 / 다.,,"완정S/S는 한전계양 / S/S 경삼D/L / 을 통해 수전받으며, 경삼D/L 급전제어 / 는 신부평급전분","[""regex_identifier""]","[{""kw"": ""032-718-2666"", ""label"": ""전화번호"", ""track"": ""regex"", ""group"": ""phone"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_ccaac68a3f,- / RDBMS : Oracle 11.2.0.4 / .0 (Sun Microsystems),,"하고 있으며, 인천2호선에 / 적용된 사양은 아래와 같 / 다.","[""regex_identifier""]","[{""kw"": ""11.2.0.4"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_3da178c115,User ID : ora / cle,,MMC Account,"[""regex_identifier""]","[{""kw"": ""ID : ora"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_7c13986581,Password : ysc / ada00,,User ID : ora / cle,"[""regex_identifier""]","[{""kw"": ""Password : ysc"", ""label"": ""비밀번호 후보"", ""track"": ""regex"", ""group"": ""password_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 전력관제 검사표준매뉴얼(260408).md,2호선_전력관제_검사표준매뉴얼(260_8a9587eb94,예) FEGA / TE 8948 21744 / 0 17:55:40 / pts/te / 0:00 / grepfep,,$ kill –9 4 / 518 (실행되어 있 / 는 프로그램 / 숫자 4자 / 리) ↵ / ⇐ 해당 프,"[""regex_identifier""]","[{""kw"": ""17:55:40"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 전력관제 검사표준매뉴얼(260408).md,2호선_전력관제_검사표준매뉴얼(260_d2dc3504af,FEGA / TE 4518 21744 / 0 17:20:40 / pts/te / 0:00 / FEPMain.exe,,예) FEGA / TE 8948 21744 / 0 17:55:40 / pts/te / 0:00 / grepfep,"[""regex_identifier""]","[{""kw"": ""17:20:40"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_6431025d36,"IP 주 / 소 : 10.206.1. / 250, 서브넷마스크 : 2 / 55.255.248.0 / , 게이트웨 / 이 : 10.206.1. / 254",,* 노트북 / 이더넷 설 / 정,"[""regex_identifier""]","[{""kw"": ""55.255.248.0"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_717826581c,(XX : / 지상안테나 / 번호로 15번 안테나에 / ping 테스 / 트 시 ping 1 / 0.206.2.15 – / t 입력,,* PING / 테스트방법 / : 윈도우 시작메뉴에서 / CMD창을 / 열고 ping / 10.206.2.XX / -t 입력,"[""regex_identifier""]","[{""kw"": ""0.206.2.15"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_606777941c,"IP 주 / 소 / : 10.206.1. / 250, 서브넷마스크 : 255.255.2 / 48.0, 게이트웨 / 이 : 10.206.1.25 / 4",,* 노트북 / 이더넷 설 / 정,"[""regex_identifier""]","[{""kw"": ""10.206.1.25"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_3e6f10e3f5,(XX : / 지상안테나 / 번호로 15번 안테나에 ping 테 / 스트 시 ping / 10.206.2.15 –t / 입력),,* PING / 테스트방법 / : 윈도우 시작메뉴에서 CMD / 창을 열고 ping / 10.206.2.XX -t / 입력,"[""regex_identifier""]","[{""kw"": ""10.206.2.15"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_3df492f72f,"IP 주소 / : 10.206.1.25 / 0, 서브넷마스크 : / 255.255. / 248.0, 게이트웨이 : / 10.206.7.",,* 노트북 / 이더넷 설정,"[""regex_identifier""]","[{""kw"": ""10.206.1.25"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_d88f5878f9,"(Ex : 1 / 6 / 편성의 경우 / \\10.206.1.116입력 / , 10.206 / .1.1차량편성)",,② 노트북 / 실행창에 접속 / 하고자 하는 차상저 / 장장치 / ip를 입력하고 엔터 / 를 누른,"[""regex_identifier""]","[{""kw"": ""10.206.1.116"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_359b76a28d,- IEEE S / td 1188-2005( / 밀폐형 축 / 전지 유지보 / 수 기준),,◯ 출처,"[""regex_identifier""]","[{""kw"": ""1188-2005"", ""label"": ""대표번호"", ""track"": ""regex"", ""group"": ""phone_repr"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,1,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_714b36f115,- 독정∼ / 검암(6K535 하선출입) / - / 독정∼ / 검암(0K535 하선출,,◯ / 집수정 / 카메라 위치 ◯ / 분 / 기기 / 카메라 위치,"[""regex_identifier""]","[{""kw"": ""6K535"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""0K535"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_9240767669,- 가재울 / ∼주안산단(18K519 하선출입) / - / 가재울 / ∼주안산단(00K519,,- 독정∼ / 검암(6K535 하선출입) / - / 독정∼ / 검암(0K535 하선출,"[""regex_identifier""]","[{""kw"": ""18K519"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""00K519"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_a1bf3d5913,- 모래내 / ∼만수(25K150 상선출입) / - / 모래내 / ∼만수(00K150 상선,,- 가재울 / ∼주안산단(18K519 하선출입) / - / 가재울 / ∼주안산단(00K519,"[""regex_identifier""]","[{""kw"": ""25K150"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""00K150"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_5e286cc205,- 만수∼ / 남동구청(26K340 하선출입) / - / 만수∼ / 남동구청(00K340 하,,- 모래내 / ∼만수(25K150 상선출입) / - / 모래내 / ∼만수(00K150 상선,"[""regex_identifier""]","[{""kw"": ""26K340"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""00K340"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_714b36f115,- 독정∼ / 검암(6K535 하선출입) / - / 독정∼ / 검암(0K535 하선출,,◯ / 집수정 / 카메라 위치 ◯ / 분 / 기기 / 카메라 위치,"[""regex_identifier""]","[{""kw"": ""6K535"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""0K535"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_9240767669,- 가재울 / ∼주안산단(18K519 하선출입) / - / 가재울 / ∼주안산단(00K519,,- 독정∼ / 검암(6K535 하선출입) / - / 독정∼ / 검암(0K535 하선출,"[""regex_identifier""]","[{""kw"": ""18K519"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""00K519"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
